Date,Country,SKU,Category,Retailer,Channel,Units_Sold,Net_Sales,Price_per_Unit,Promo_Flag,Stockout_Flag,Weather_Index,Holiday_Flag,Currency
2024-06-09,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,4,11.63,2.91,1,0,0.561,0,EUR
2024-06-09,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,8,10.86,1.36,1,0,0.561,0,EUR
2024-06-09,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,8,9.75,1.22,0,0,0.561,0,EUR
2024-06-09,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,4,7.66,1.91,0,0,0.561,0,EUR
2024-06-09,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,6,10.02,1.67,0,0,0.561,0,EUR
2024-06-09,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,7,8.56,1.22,0,0,0.561,0,EUR
2024-06-09,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,9,11.79,1.31,0,0,0.561,0,EUR
2024-06-09,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,6,10.19,1.7,1,0,0.561,0,EUR
2024-06-09,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,3,14.31,4.77,0,0,0.561,0,EUR
2024-06-09,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,1,4.06,4.06,0,0,0.561,0,EUR
2024-06-10,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,4,11.66,2.91,0,0,0.624,0,EUR
2024-06-10,France,FR-BEV-05,Beverages,Auchan,E-Commerce,3,3.71,1.24,0,0,0.624,0,EUR
2024-06-10,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,6,6.63,1.11,1,0,0.624,0,EUR
2024-06-10,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,2,4.54,2.27,0,0,0.624,0,EUR
2024-06-10,France,FR-DAI-03,Dairy,Auchan,E-Commerce,7,12.04,1.72,0,0,0.624,0,EUR
2024-06-10,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,3,3.4,1.13,1,0,0.624,0,EUR
2024-06-10,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,4,4.4,1.1,0,0,0.624,0,EUR
2024-06-10,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,4,6.61,1.65,0,0,0.624,0,EUR
2024-06-10,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,3,14.02,4.67,0,0,0.624,0,EUR
2024-06-10,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,2,8.14,4.07,0,0,0.624,0,EUR
2024-06-11,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,2,4.55,2.28,0,0,0.653,0,EUR
2024-06-11,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,4,4.43,1.11,0,0,0.653,0,EUR
2024-06-11,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,6,6.81,1.13,0,0,0.653,0,EUR
2024-06-11,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,3,5.95,1.98,1,0,0.653,0,EUR
2024-06-11,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,8,15.26,1.91,0,0,0.653,0,EUR
2024-06-11,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,5,6.47,1.29,0,0,0.653,0,EUR
2024-06-11,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,3,4.18,1.39,0,0,0.653,0,EUR
2024-06-11,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,8,14.4,1.8,0,0,0.653,0,EUR
2024-06-11,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,2,7.6,3.8,0,0,0.653,0,EUR
2024-06-11,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,0,0.0,4.49,0,0,0.653,0,EUR
2024-06-12,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,2,4.76,2.38,0,0,0.654,0,EUR
2024-06-12,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,2,2.84,1.42,0,0,0.654,0,EUR
2024-06-12,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,6,8.62,1.44,0,0,0.654,0,EUR
2024-06-12,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,2,4.72,2.36,0,0,0.654,0,EUR
2024-06-12,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,3,5.33,1.78,0,0,0.654,0,EUR
2024-06-12,France,FR-BEV-04,Beverages,Auchan,E-Commerce,5,5.77,1.15,0,0,0.654,0,EUR
2024-06-12,France,FR-BEV-03,Beverages,Auchan,E-Commerce,6,7.15,1.19,0,0,0.654,0,EUR
2024-06-12,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,3,4.92,1.64,0,0,0.654,0,EUR
2024-06-12,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,1,4.5,4.5,0,0,0.654,0,EUR
2024-06-12,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,3.75,0,0,0.654,0,EUR
2024-06-13,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,7,18.37,2.62,0,0,0.587,0,EUR
2024-06-13,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,10,13.18,1.32,0,0,0.587,0,EUR
2024-06-13,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,5,6.02,1.2,0,0,0.587,0,EUR
2024-06-13,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,6,11.56,1.93,0,0,0.587,0,EUR
2024-06-13,France,FR-DAI-03,Dairy,Auchan,E-Commerce,2,3.81,1.91,0,0,0.587,0,EUR
2024-06-13,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,7,9.68,1.38,0,0,0.587,0,EUR
2024-06-13,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,6,8.15,1.36,0,0,0.587,0,EUR
2024-06-13,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,2,3.38,1.69,0,0,0.587,0,EUR
2024-06-13,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,0,0.0,4.75,0,0,0.587,0,EUR
2024-06-13,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,4.62,4.62,0,0,0.587,0,EUR
2024-06-14,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,7,17.38,2.48,1,0,0.647,0,EUR
2024-06-14,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,3,4.32,1.44,0,0,0.647,0,EUR
2024-06-14,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,3,3.4,1.13,0,0,0.647,0,EUR
2024-06-14,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,5,9.98,2.0,0,0,0.647,0,EUR
2024-06-14,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,8,12.93,1.62,0,0,0.647,0,EUR
2024-06-14,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,5,5.64,1.13,0,0,0.647,0,EUR
2024-06-14,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,8,10.79,1.35,0,0,0.647,0,EUR
2024-06-14,France,FR-DAI-05,Dairy,Auchan,E-Commerce,5,7.25,1.45,0,0,0.647,0,EUR
2024-06-14,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.27,1,0,0.647,0,EUR
2024-06-14,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,1,4.49,4.49,1,0,0.647,0,EUR
2024-06-15,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,3,7.71,2.57,0,0,0.531,0,EUR
2024-06-15,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,4,5.52,1.38,0,0,0.531,0,EUR
2024-06-15,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,5,5.66,1.13,0,0,0.531,0,EUR
2024-06-15,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,1,2.32,2.32,0,0,0.531,0,EUR
2024-06-15,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,2,3.4,1.7,0,0,0.531,0,EUR
2024-06-15,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,5,6.96,1.39,0,0,0.531,0,EUR
2024-06-15,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,11,13.35,1.21,0,0,0.531,0,EUR
2024-06-15,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,2,3.19,1.59,0,0,0.531,0,EUR
2024-06-15,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,2,8.82,4.41,0,0,0.531,0,EUR
2024-06-15,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,4.17,0,0,0.531,0,EUR
2024-06-16,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,1,2.96,2.96,0,0,0.646,0,EUR
2024-06-16,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,6,6.77,1.13,0,0,0.646,0,EUR
2024-06-16,France,FR-BEV-02,Beverages,Auchan,E-Commerce,8,11.15,1.39,0,0,0.646,0,EUR
2024-06-16,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,3,5.49,1.83,0,0,0.646,0,EUR
2024-06-16,France,FR-DAI-03,Dairy,Auchan,E-Commerce,4,7.12,1.78,0,0,0.646,0,EUR
2024-06-16,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,2,2.5,1.25,0,0,0.646,0,EUR
2024-06-16,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,5,6.53,1.31,0,0,0.646,0,EUR
2024-06-16,France,FR-DAI-05,Dairy,Auchan,E-Commerce,3,4.33,1.44,0,0,0.646,0,EUR
2024-06-16,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.4,0,0,0.646,0,EUR
2024-06-16,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,4.78,0,0,0.646,0,EUR
2024-06-17,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,4,10.12,2.53,0,0,0.542,0,EUR
2024-06-17,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,3,3.61,1.2,0,0,0.542,0,EUR
2024-06-17,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,10,11.64,1.16,0,0,0.542,0,EUR
2024-06-17,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,1,2.29,2.29,0,0,0.542,0,EUR
2024-06-17,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,3,5.37,1.79,0,0,0.542,0,EUR
2024-06-17,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,8,11.47,1.43,0,0,0.542,0,EUR
2024-06-17,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,7,8.25,1.18,0,0,0.542,0,EUR
2024-06-17,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,4,6.4,1.6,0,0,0.542,0,EUR
2024-06-17,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,2,7.76,3.88,0,0,0.542,0,EUR
2024-06-17,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,3,12.45,4.15,0,0,0.542,0,EUR
2024-06-18,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,2,5.16,2.58,0,0,0.635,0,EUR
2024-06-18,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,5,6.41,1.28,0,0,0.635,0,EUR
2024-06-18,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,5,7.02,1.4,0,0,0.635,0,EUR
2024-06-18,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,6,14.35,2.39,0,0,0.635,0,EUR
2024-06-18,France,FR-DAI-03,Dairy,Auchan,E-Commerce,1,1.8,1.8,0,0,0.635,0,EUR
2024-06-18,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,11,12.93,1.18,0,0,0.635,0,EUR
2024-06-18,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,4,4.66,1.17,0,0,0.635,0,EUR
2024-06-18,France,FR-DAI-05,Dairy,Auchan,E-Commerce,1,1.44,1.44,0,0,0.635,0,EUR
2024-06-18,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,1,4.05,4.05,0,0,0.635,0,EUR
2024-06-18,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,1,4.31,4.31,0,1,0.635,0,EUR
2024-06-19,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,4,9.7,2.43,0,1,0.503,0,EUR
2024-06-19,France,FR-BEV-05,Beverages,Auchan,E-Commerce,8,9.76,1.22,0,0,0.503,0,EUR
2024-06-19,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,8,8.96,1.12,0,0,0.503,0,EUR
2024-06-19,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,4,7.47,1.87,0,0,0.503,0,EUR
2024-06-19,France,FR-DAI-03,Dairy,Auchan,E-Commerce,4,6.46,1.62,0,0,0.503,0,EUR
2024-06-19,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,4,5.3,1.33,0,0,0.503,0,EUR
2024-06-19,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,5,5.96,1.19,1,0,0.503,0,EUR
2024-06-19,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,2,3.82,1.91,0,0,0.503,0,EUR
2024-06-19,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.65,0,0,0.503,0,EUR
2024-06-19,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,1,4.63,4.63,0,0,0.503,0,EUR
2024-06-20,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,2,5.33,2.66,1,0,0.58,0,EUR
2024-06-20,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,8,10.96,1.37,0,0,0.58,0,EUR
2024-06-20,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,6,7.26,1.21,1,0,0.58,0,EUR
2024-06-20,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,2,4.5,2.25,0,0,0.58,0,EUR
2024-06-20,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,3,4.43,1.48,0,0,0.58,0,EUR
2024-06-20,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,11,13.58,1.23,0,0,0.58,0,EUR
2024-06-20,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,5,6.66,1.33,0,0,0.58,0,EUR
2024-06-20,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,5,7.66,1.53,1,0,0.58,0,EUR
2024-06-20,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,0,0.0,4.22,0,0,0.58,0,EUR
2024-06-20,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,2,8.12,4.06,0,0,0.58,0,EUR
2024-06-21,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,3,7.8,2.6,0,0,0.644,0,EUR
2024-06-21,France,FR-BEV-05,Beverages,Intermarché,Modern Trade,11,13.36,1.21,0,0,0.644,0,EUR
2024-06-21,France,FR-BEV-02,Beverages,Auchan,E-Commerce,9,10.93,1.21,0,0,0.644,0,EUR
2024-06-21,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,6,12.18,2.03,0,0,0.644,0,EUR
2024-06-21,France,FR-DAI-03,Dairy,Leclerc,Modern Trade,6,10.05,1.67,0,0,0.644,0,EUR
2024-06-21,France,FR-BEV-04,Beverages,Auchan,E-Commerce,8,9.73,1.22,0,0,0.644,0,EUR
2024-06-21,France,FR-BEV-03,Beverages,Auchan,E-Commerce,9,9.92,1.1,0,0,0.644,0,EUR
2024-06-21,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,6,10.44,1.74,0,0,0.644,0,EUR
2024-06-21,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,3,14.17,4.72,0,0,0.644,0,EUR
2024-06-21,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,2,7.95,3.98,0,0,0.644,0,EUR
2024-06-22,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.79,2.89,0,0,0.659,0,EUR
2024-06-22,France,FR-BEV-05,Beverages,Auchan,E-Commerce,12,17.08,1.42,0,0,0.659,0,EUR
2024-06-22,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,4,4.51,1.13,0,0,0.659,0,EUR
2024-06-22,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,2,3.81,1.9,0,0,0.659,0,EUR
2024-06-22,France,FR-DAI-03,Dairy,Auchan,E-Commerce,3,5.17,1.72,0,0,0.659,0,EUR
2024-06-22,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,10,13.31,1.33,0,0,0.659,0,EUR
2024-06-22,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,4,5.63,1.41,0,0,0.659,0,EUR
2024-06-22,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,2,3.63,1.81,0,0,0.659,0,EUR
2024-06-22,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,2,9.34,4.67,0,0,0.659,0,EUR
2024-06-22,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,2,8.24,4.12,0,0,0.659,0,EUR
2024-06-23,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,1,2.54,2.54,0,0,0.771,0,EUR
2024-06-23,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,4,4.44,1.11,0,0,0.771,0,EUR
2024-06-23,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,8,9.88,1.23,0,0,0.771,0,EUR
2024-06-23,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,5,10.89,2.18,0,0,0.771,0,EUR
2024-06-23,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,5,8.92,1.78,0,0,0.771,0,EUR
2024-06-23,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,10,13.76,1.38,0,0,0.771,0,EUR
2024-06-23,France,FR-BEV-03,Beverages,Auchan,E-Commerce,6,7.1,1.18,0,0,0.771,0,EUR
2024-06-23,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,2,3.55,1.78,0,0,0.771,0,EUR
2024-06-23,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,2,9.42,4.71,0,0,0.771,0,EUR
2024-06-23,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,2,9.59,4.8,1,0,0.771,0,EUR
2024-06-24,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,4,11.44,2.86,0,0,0.685,0,EUR
2024-06-24,France,FR-BEV-05,Beverages,Auchan,E-Commerce,5,5.69,1.14,0,0,0.685,0,EUR
2024-06-24,France,FR-BEV-02,Beverages,Intermarché,Modern Trade,5,6.52,1.3,0,0,0.685,0,EUR
2024-06-24,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,4,8.43,2.11,0,1,0.685,0,EUR
2024-06-24,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,4,6.3,1.58,0,0,0.685,0,EUR
2024-06-24,France,FR-BEV-04,Beverages,Auchan,E-Commerce,6,7.37,1.23,0,0,0.685,0,EUR
2024-06-24,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,6,7.76,1.29,0,0,0.685,0,EUR
2024-06-24,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,2,3.61,1.81,0,0,0.685,0,EUR
2024-06-24,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,1,4.34,4.34,0,0,0.685,0,EUR
2024-06-24,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,2,9.07,4.54,0,0,0.685,0,EUR
2024-06-25,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,1,2.61,2.61,0,0,0.589,0,EUR
2024-06-25,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,6,7.01,1.17,0,0,0.589,0,EUR
2024-06-25,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,6,7.79,1.3,0,0,0.589,0,EUR
2024-06-25,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,2,4.19,2.1,0,0,0.589,0,EUR
2024-06-25,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,2,3.15,1.58,0,0,0.589,0,EUR
2024-06-25,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,4,5.08,1.27,0,0,0.589,0,EUR
2024-06-25,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,7,8.1,1.16,0,0,0.589,0,EUR
2024-06-25,France,FR-DAI-05,Dairy,Auchan,E-Commerce,1,1.73,1.73,0,0,0.589,0,EUR
2024-06-25,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,1,4.03,4.03,0,0,0.589,0,EUR
2024-06-25,France,FR-BAB-04,Baby Food,Auchan,E-Commerce,3,13.96,4.65,0,0,0.589,0,EUR
2024-06-26,France,FR-DRY-05,Dry Grocery,Auchan,E-Commerce,2,5.35,2.68,0,0,0.601,0,EUR
2024-06-26,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,14,19.98,1.43,1,0,0.601,0,EUR
2024-06-26,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,3,4.28,1.43,0,0,0.601,0,EUR
2024-06-26,France,FR-BIS-02,Biscuits & Snacks,Intermarché,Modern Trade,2,4.41,2.21,0,0,0.601,0,EUR
2024-06-26,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,6,9.62,1.6,0,0,0.601,0,EUR
2024-06-26,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,10,13.98,1.4,0,0,0.601,0,EUR
2024-06-26,France,FR-BEV-03,Beverages,Intermarché,Modern Trade,7,8.46,1.21,1,0,0.601,0,EUR
2024-06-26,France,FR-DAI-05,Dairy,Leclerc,Modern Trade,3,4.71,1.57,0,0,0.601,0,EUR
2024-06-26,France,FR-BAB-01,Baby Food,Intermarché,Modern Trade,0,0.0,3.83,0,0,0.601,0,EUR
2024-06-26,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,0,0.0,4.3,0,0,0.601,0,EUR
2024-06-27,France,FR-DRY-05,Dry Grocery,Leclerc,Modern Trade,7,20.68,2.95,1,0,0.66,0,EUR
2024-06-27,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,10,13.07,1.31,0,0,0.66,0,EUR
2024-06-27,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,3,4.24,1.41,0,0,0.66,0,EUR
2024-06-27,France,FR-BIS-02,Biscuits & Snacks,Leclerc,Modern Trade,1,1.94,1.94,0,1,0.66,0,EUR
2024-06-27,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,7,12.63,1.8,0,0,0.66,0,EUR
2024-06-27,France,FR-BEV-04,Beverages,Carrefour,Modern Trade,8,10.1,1.26,0,0,0.66,0,EUR
2024-06-27,France,FR-BEV-03,Beverages,Leclerc,Modern Trade,6,7.14,1.19,0,0,0.66,0,EUR
2024-06-27,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,5,8.41,1.68,1,0,0.66,0,EUR
2024-06-27,France,FR-BAB-01,Baby Food,Leclerc,Modern Trade,1,4.43,4.43,0,0,0.66,0,EUR
2024-06-27,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,3.68,0,0,0.66,0,EUR
2024-06-28,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,1,2.28,2.28,0,0,0.608,0,EUR
2024-06-28,France,FR-BEV-05,Beverages,Auchan,E-Commerce,7,8.95,1.28,1,0,0.608,0,EUR
2024-06-28,France,FR-BEV-02,Beverages,Carrefour,Modern Trade,10,14.35,1.44,0,0,0.608,0,EUR
2024-06-28,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,6,13.51,2.25,0,0,0.608,0,EUR
2024-06-28,France,FR-DAI-03,Dairy,Intermarché,Modern Trade,0,0.0,1.79,0,0,0.608,0,EUR
2024-06-28,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,7,9.63,1.38,0,0,0.608,0,EUR
2024-06-28,France,FR-BEV-03,Beverages,Carrefour,Modern Trade,9,12.3,1.37,0,0,0.608,0,EUR
2024-06-28,France,FR-DAI-05,Dairy,Intermarché,Modern Trade,6,10.24,1.71,0,0,0.608,0,EUR
2024-06-28,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,3,10.94,3.65,0,0,0.608,0,EUR
2024-06-28,France,FR-BAB-04,Baby Food,Carrefour,Modern Trade,0,0.0,3.71,0,0,0.608,0,EUR
2024-06-29,France,FR-DRY-05,Dry Grocery,Intermarché,Modern Trade,2,4.52,2.26,0,0,0.6,0,EUR
2024-06-29,France,FR-BEV-05,Beverages,Carrefour,Modern Trade,4,4.64,1.16,0,0,0.6,0,EUR
2024-06-29,France,FR-BEV-02,Beverages,Auchan,E-Commerce,8,9.84,1.23,0,0,0.6,0,EUR
2024-06-29,France,FR-BIS-02,Biscuits & Snacks,Auchan,E-Commerce,9,19.62,2.18,0,0,0.6,0,EUR
2024-06-29,France,FR-DAI-03,Dairy,Auchan,E-Commerce,6,11.41,1.9,0,0,0.6,0,EUR
2024-06-29,France,FR-BEV-04,Beverages,Leclerc,Modern Trade,9,10.14,1.13,1,0,0.6,0,EUR
2024-06-29,France,FR-BEV-03,Beverages,Auchan,E-Commerce,7,8.04,1.15,0,0,0.6,0,EUR
2024-06-29,France,FR-DAI-05,Dairy,Carrefour,Modern Trade,2,3.65,1.83,0,0,0.6,0,EUR
2024-06-29,France,FR-BAB-01,Baby Food,Carrefour,Modern Trade,2,8.5,4.25,0,0,0.6,0,EUR
2024-06-29,France,FR-BAB-04,Baby Food,Intermarché,Modern Trade,0,0.0,3.71,0,0,0.6,0,EUR
2024-06-30,France,FR-DRY-05,Dry Grocery,Carrefour,Modern Trade,2,5.2,2.6,0,0,0.58,0,EUR
2024-06-30,France,FR-BEV-05,Beverages,Leclerc,Modern Trade,9,10.96,1.22,0,0,0.58,0,EUR
2024-06-30,France,FR-BEV-02,Beverages,Leclerc,Modern Trade,3,3.46,1.15,0,0,0.58,0,EUR
2024-06-30,France,FR-BIS-02,Biscuits & Snacks,Carrefour,Modern Trade,4,8.19,2.05,0,0,0.58,0,EUR
2024-06-30,France,FR-DAI-03,Dairy,Carrefour,Modern Trade,3,4.48,1.49,0,0,0.58,0,EUR
2024-06-30,France,FR-BEV-04,Beverages,Intermarché,Modern Trade,5,6.38,1.28,0,0,0.58,0,EUR
2024-06-30,France,FR-BEV-03,Beverages,Auchan,E-Commerce,8,9.54,1.19,0,0,0.58,0,EUR
2024-06-30,France,FR-DAI-05,Dairy,Auchan,E-Commerce,6,10.73,1.79,0,0,0.58,0,EUR
2024-06-30,France,FR-BAB-01,Baby Food,Auchan,E-Commerce,0,0.0,4.66,0,0,0.58,0,EUR
2024-06-30,France,FR-BAB-04,Baby Food,Leclerc,Modern Trade,1,3.61,3.61,0,0,0.58,0,EUR
2024-01-01,Germany,DE-DAI-03,Dairy,Rewe,Modern Trade,3,4.49,1.5,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BIS-04,Biscuits & Snacks,Aldi,Traditional Trade,4,9.3,2.33,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BAB-03,Baby Food,Rewe,Modern Trade,1,3.9,3.9,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BAB-04,Baby Food,Rewe,Modern Trade,1,4.36,4.36,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BEV-01,Beverages,Edeka,HoReCa,5,5.85,1.17,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BAB-05,Baby Food,Aldi,Traditional Trade,0,0.0,3.94,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BIS-03,Biscuits & Snacks,Lidl,E-Commerce,2,3.85,1.92,0,0,0.187,0,EUR
2024-01-01,Germany,DE-BAB-02,Baby Food,Rewe,Modern Trade,1,4.09,4.09,0,0,0.187,0,EUR
